Ngay,GiaDieuChinh,GiaDongCua,ThayDoi,KhoiLuongKhopLenh,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,GiaMoCua,GiaCaoNhat,GiaThapNhat
09/09/2010,136.2,136.2,3.6(2.71 %),46071700,"1,167,054,290,000",893600,"29,529,700,000",132.83,137.0,132.7
08/09/2010,132.6,132.6,-3.1(-2.28 %),54320900,"1,375,674,580,000",4349900,"72,649,260,000",134.94,135.7,131.2
07/09/2010,135.7,135.7,-1.1(-0.80 %),50515300,"1,272,320,680,000",650000,"21,353,760,000",138.97,139.3,135.1
06/09/2010,136.8,136.8,5.1(3.87 %),35867600,"865,991,620,000",490140,"14,520,922,000",133.19,136.8,133.2
01/09/2010,131.7,131.7,3.3(2.57 %),44740500,"1,009,546,060,000",637400,"18,250,520,000",129.05,131.7,128.7
31/08/2010,128.4,128.4,3.5(2.80 %),45162600,"979,878,140,000",686100,"27,754,860,000",124.9,128.5,124.9
30/08/2010,124.9,124.9,6.6(5.58 %),19679700,"453,813,990,000",570800,"17,330,080,000",118.3,124.9,118.3
27/08/2010,118.3,118.3,-1.2(-1.00 %),24362000,"519,287,770,000",1884000,"40,971,490,000",119.5,119.8,116.9
26/08/2010,119.5,119.5,0.7(0.59 %),30308000,"652,932,800,000",1093200,"30,016,430,000",118.14,121.5,117.5
25/08/2010,118.81,118.81,-5.59(-4.49 %),34102700,"689,482,390,000",1930100,"64,145,280,000",123.9,123.97,118.66
24/08/2010,124.4,124.4,-4.7(-3.64 %),32892900,"708,246,540,000",1916274,"65,524,582,600",129.11,129.2,124.1
23/08/2010,129.1,129.1,-2.3(-1.75 %),17436700,"430,398,710,000",1917400,"40,384,400,000",131.46,132.3,129.1
20/08/2010,131.4,131.4,-0.9(-0.68 %),26963800,"636,095,000,000",996400,"29,776,330,000",131.15,133.3,129.6
19/08/2010,132.3,132.3,-0.3(-0.23 %),22329100,"524,326,000,000",2924600,"140,531,860,000",132.76,133.5,131.8
18/08/2010,132.6,132.6,-3.6(-2.64 %),24816800,"603,117,720,000",1410600,"47,989,180,000",136.21,136.8,132.6
17/08/2010,136.2,136.2,-3.9(-2.78 %),28255100,"698,449,630,000",894000,"31,414,950,000",139.28,139.7,135.4
16/08/2010,140.1,140.1,5.1(3.78 %),33600900,"803,175,280,000",979500,"32,235,440,000",136.25,140.1,134.5
13/08/2010,135.0,135.0,3(2.27 %),36926800,"889,089,170,000",2234800,"74,322,610,000",131.5,135.3,130.6
12/08/2010,132.0,132.0,-7.1(-5.10 %),35284500,"817,787,410,000",2189370,"67,681,349,000",138.82,138.8,131.7
11/08/2010,139.1,139.1,1.2(0.87 %),28884400,"713,120,990,000",2122600,"68,611,390,000",137.72,139.8,137.1
10/08/2010,137.9,137.9,-4(-2.82 %),36742300,"897,544,710,000",1721500,"55,227,700,000",141.72,142.5,136.1
09/08/2010,141.9,141.9,-4.2(-2.87 %),32067500,"818,422,640,000",3634800,"115,835,910,000",146.33,146.6,141.3
06/08/2010,146.1,146.1,-1.4(-0.95 %),25444000,"663,257,530,000",2091400,"75,218,387,000",147.65,148.1,146.1
05/08/2010,147.5,147.5,-0.4(-0.27 %),25120300,"665,819,950,000",2777300,"88,206,400,000",148.18,149.6,147.5
04/08/2010,147.9,147.9,-2.6(-1.73 %),30098800,"779,966,940,000",1160200,"34,116,900,000",150.66,150.8,147.4
03/08/2010,150.5,150.5,-0.9(-0.59 %),26759800,"747,607,760,000",1762400,"59,234,710,000",151.67,152.6,150.4
02/08/2010,151.4,151.4,-1.9(-1.24 %),23606800,"663,627,600,000",2292400,"76,058,440,000",153.57,154.3,151.4
30/07/2010,153.3,153.3,0.3(0.20 %),28842000,"802,739,220,000",6637000,"186,146,300,000",152.99,154.2,153.0
29/07/2010,153.0,153.0,0.6(0.39 %),32397800,"905,497,610,000",13909140,"376,616,433,000",152.02,153.0,151.6
28/07/2010,152.4,152.4,-2.5(-1.61 %),31995500,"886,154,580,000",2495324,"120,241,931,600",154.81,155.0,151.7
27/07/2010,154.9,154.9,-0.8(-0.51 %),29763300,"837,671,660,000",1407576,"41,760,868,400",155.87,157.2,154.9
26/07/2010,155.7,155.7,-2.3(-1.46 %),27173200,"810,427,990,000",1858600,"62,573,890,000",157.58,158.2,155.5
23/07/2010,158.0,158.0,0.3(0.19 %),31639300,"959,437,930,000",1163700,"47,365,020,000",158.19,159.3,157.1
22/07/2010,157.7,157.7,-1.3(-0.82 %),35440100,"1,027,336,570,000",2490750,"76,966,865,000",158.96,159.1,156.7
21/07/2010,159.0,159.0,-1.2(-0.75 %),45921000,"1,260,135,360,000",2735000,"75,226,050,000",160.48,160.9,158.4
20/07/2010,160.2,160.2,-0.2(-0.12 %),48341500,"1,356,279,300,000",1445300,"52,078,710,000",160.69,161.8,159.9
19/07/2010,160.4,160.4,-0.7(-0.43 %),39962800,"1,167,048,020,000",2432500,"78,249,170,000",160.84,161.1,160.0
16/07/2010,161.1,161.1,0.4(0.25 %),39076500,"1,153,814,800,000",1659100,"58,852,940,000",161.29,161.4,160.3
15/07/2010,160.7,160.7,-1.7(-1.05 %),40725300,"1,178,107,860,000",1388000,"58,992,170,000",162.72,162.8,160.7
14/07/2010,162.4,162.4,0.5(0.31 %),51448600,"1,441,040,640,000",822500,"28,512,690,000",163.31,165.1,161.6
13/07/2010,161.9,161.9,4.3(2.73 %),40591600,"1,136,232,330,000",877200,"39,859,180,000",158.0,162.0,158.0
12/07/2010,157.6,157.6,1.4(0.90 %),26558200,"776,507,190,000",614140,"26,738,760,000",156.19,157.6,155.9
09/07/2010,156.2,156.2,0.6(0.39 %),28756000,"835,071,000,000",1661100,"46,004,200,000",156.19,156.6,155.7
08/07/2010,155.6,155.6,0.5(0.32 %),26535700,"832,200,050,000",585600,"19,015,300,000",156.06,158.4,155.6
07/07/2010,155.1,155.1,-0.7(-0.45 %),28647200,"826,862,470,000",1368600,"41,229,300,000",156.45,157.9,154.7
06/07/2010,155.8,155.8,-2.5(-1.58 %),31775300,"913,485,220,000",993200,"26,276,650,000",158.31,158.5,155.3
05/07/2010,158.3,158.3,-0.1(-0.06 %),24942000,"735,985,780,000",1967130,"56,304,101,000",158.17,159.1,158.0
02/07/2010,158.4,158.4,0.4(0.25 %),30162200,"882,351,560,000",531900,"16,166,950,000",157.93,159.1,157.7
01/07/2010,158.0,158.0,-0.8(-0.50 %),28782400,"851,268,040,000",1589500,"48,811,150,000",158.57,158.6,157.1
30/06/2010,158.8,158.8,-2.5(-1.55 %),31322500,"971,559,680,000",8646400,"192,909,300,000",159.94,159.9,157.1
29/06/2010,161.3,161.3,0.1(0.06 %),32910600,"1,055,173,080,000",11483600,"240,122,890,000",161.28,162.7,160.6
28/06/2010,161.2,161.2,0.8(0.50 %),30627500,"947,829,300,000",6670600,"138,286,380,000",160.6,161.2,159.9
25/06/2010,160.4,160.4,-2.6(-1.60 %),44316000,"1,331,923,150,000",2448200,"106,588,550,000",162.99,163.1,159.6
24/06/2010,163.0,163.0,0.1(0.06 %),38729200,"1,231,321,290,000",908200,"30,766,900,000",163.02,164.2,162.1
23/06/2010,162.9,162.9,1(0.62 %),35977500,"1,125,420,000,000",1882800,"53,632,420,000",162.15,162.9,160.5
22/06/2010,161.9,161.9,-2.1(-1.28 %),44794000,"1,355,559,210,000",1039858,"32,946,555,000",164.31,164.7,161.4
21/06/2010,164.0,164.0,0.6(0.37 %),42658100,"1,359,610,830,000",544800,"21,683,400,000",163.11,164.3,163.1
18/06/2010,163.4,163.4,1.1(0.68 %),42506400,"1,317,241,620,000",1555250,"53,138,820,000",162.87,163.6,162.0
17/06/2010,162.3,162.3,-1.3(-0.79 %),44271000,"1,453,116,340,000",627800,"26,220,520,000",164.41,165.0,162.2
16/06/2010,163.6,163.6,3.1(1.93 %),43493000,"1,355,016,210,000",1194010,"35,215,575,000",161.55,163.6,161.5
15/06/2010,160.5,160.5,0.7(0.44 %),38320700,"1,242,836,900,000",658500,"21,983,660,000",160.16,161.4,159.3
14/06/2010,159.8,159.8,1.6(1.01 %),32157900,"1,002,911,340,000",1230100,"47,491,030,000",158.68,159.9,158.7
11/06/2010,158.2,158.2,1.1(0.70 %),28821300,"894,304,790,000",755000,"35,312,840,000",157.63,160.2,157.6
10/06/2010,157.1,157.1,0.5(0.32 %),18610100,"570,924,350,000",807600,"22,621,800,000",156.88,157.4,156.3
09/06/2010,156.6,156.6,-0.9(-0.57 %),22196700,"708,139,120,000",1124280,"44,574,780,000",157.56,159.0,156.4
08/06/2010,157.5,157.5,2.7(1.74 %),27872000,"858,530,650,000",1117650,"35,347,640,000",154.11,157.5,153.9
07/06/2010,154.8,154.8,-6.9(-4.27 %),34568100,"1,052,631,510,000",1452500,"63,101,600,000",160.17,160.2,154.2
04/06/2010,161.7,161.7,-1.7(-1.04 %),29346300,"920,897,120,000",326660,"13,945,462,000",163.59,164.7,161.3
03/06/2010,163.4,163.4,1.2(0.74 %),29184300,"968,239,890,000",1076800,"48,232,410,000",162.95,166.2,162.7
02/06/2010,162.2,162.2,-0.7(-0.43 %),29326600,"943,040,400,000",601300,"26,177,720,000",162.95,163.2,160.7
01/06/2010,162.9,162.9,-0.7(-0.43 %),31132700,"1,020,382,600,000",513110,"24,299,353,000",163.61,163.9,161.0
31/05/2010,163.6,163.6,-3.1(-1.86 %),29413700,"975,606,000,000",533700,"23,553,400,000",166.74,167.7,162.2
28/05/2010,166.7,166.7,6.9(4.32 %),43784200,"1,391,482,920,000",1105600,"37,141,640,000",162.72,167.5,162.7
27/05/2010,159.8,159.8,0.3(0.19 %),29769200,"929,349,260,000",1475650,"48,753,435,000",159.79,160.1,158.3
26/05/2010,159.5,159.5,3.6(2.31 %),31171100,"920,633,580,000",883200,"38,072,920,000",155.16,159.7,155.2
25/05/2010,155.9,155.9,-0.5(-0.32 %),31560400,"889,221,860,000",871700,"35,795,050,000",156.55,157.9,154.1
24/05/2010,156.4,156.4,3.7(2.42 %),35018400,"1,027,930,690,000",2135200,"64,195,580,000",152.02,156.4,152.0
21/05/2010,152.7,152.7,-10.7(-6.55 %),42413700,"1,200,439,840,000",1002100,"28,985,020,000",159.33,159.3,151.3
20/05/2010,163.4,163.4,2.9(1.81 %),52992700,"1,626,803,160,000",1526700,"48,077,450,000",159.46,164.9,154.9
19/05/2010,160.5,160.5,-6.5(-3.89 %),38701000,"1,208,562,870,000",1599800,"63,919,510,000",167.02,161.2,160.1
18/05/2010,167.0,167.0,-2.6(-1.53 %),32302500,"1,143,345,400,000",1497600,"60,587,580,000",169.74,170.8,166.8
17/05/2010,169.6,169.6,-3.1(-1.80 %),40760800,"1,348,275,330,000",1524300,"109,874,090,000",172.33,174.7,169.5
14/05/2010,172.7,172.7,-0.5(-0.29 %),42880600,"1,450,805,540,000",1502000,"58,599,090,000",172.48,173.9,171.5
13/05/2010,173.2,173.2,-1.5(-0.86 %),39132600,"1,310,694,870,000",2074950,"110,752,975,000",173.84,176.8,172.2
12/05/2010,174.7,174.7,-7.7(-4.22 %),50150000,"1,764,788,690,000",3149600,"115,314,500,000",183.44,183.8,174.2
11/05/2010,182.4,182.4,0.7(0.39 %),47186100,"1,700,484,190,000",1503000,"69,005,550,000",183.04,187.4,182.1
10/05/2010,181.7,181.7,-2.7(-1.46 %),60311500,"2,096,525,450,000",2488100,"81,962,270,000",184.28,184.4,180.3
07/05/2010,184.4,184.4,-2.8(-1.50 %),79156000,"2,810,590,210,000",2594800,"127,415,090,000",188.79,188.8,184.4
06/05/2010,187.2,187.2,4(2.18 %),56430400,"2,060,342,390,000",890900,"45,195,130,000",183.92,187.4,183.9
05/05/2010,183.2,183.2,-1.1(-0.60 %),61421100,"2,025,038,720,000",909500,"49,092,380,000",186.58,186.6,182.2
04/05/2010,184.3,184.3,4.6(2.56 %),43184500,"1,597,625,690,000",1388800,"49,847,990,000",180.22,184.0,180.2
29/04/2010,179.7,179.7,3.1(1.76 %),50958800,"1,882,820,000,000",1334300,"81,322,090,000",177.53,179.7,177.5
28/04/2010,176.6,176.6,0.5(0.28 %),42064900,"1,498,800,000,000",883600,"34,388,500,000",176.66,177.1,175.6
27/04/2010,176.1,176.1,0.1(0.06 %),41058200,"1,427,576,470,000",368695,"16,944,015,500",175.87,177.0,175.7
26/04/2010,176.0,176.0,-2.3(-1.29 %),42582200,"1,603,068,730,000",1173100,"51,962,950,000",179.7,180.1,176.0
22/04/2010,178.3,178.3,0.4(0.22 %),75583300,"2,634,634,260,000",1679200,"61,094,780,000",178.85,181.1,177.3
21/04/2010,177.9,177.9,4(2.30 %),58727200,"2,298,180,450,000",1073900,"48,221,970,000",173.99,177.9,174.0
20/04/2010,173.9,173.9,0.9(0.52 %),50475200,"1,735,758,750,000",3373700,"113,221,310,000",174.14,175.5,173.0
19/04/2010,173.0,173.0,0.4(0.23 %),54543500,"1,897,669,460,000",1687800,"51,614,620,000",173.9,174.6,172.7
16/04/2010,172.6,172.6,0.7(0.41 %),47805400,"1,684,307,340,000",927546,"38,426,243,600",171.09,173.7,171.1
15/04/2010,171.9,171.9,2.8(1.66 %),45997900,"1,576,959,790,000",1187000,"48,846,960,000",168.87,171.9,168.9
14/04/2010,169.1,169.1,0.8(0.48 %),34912500,"1,245,611,580,000",1744600,"55,435,770,000",168.56,170.3,167.9
13/04/2010,168.3,168.3,-2.9(-1.69 %),42947700,"1,443,803,990,000",701000,"28,048,220,000",171.48,171.8,168.1
12/04/2010,171.2,171.2,0.4(0.23 %),51816900,"1,664,356,940,000",1112800,"49,084,970,000",171.63,172.7,170.0
09/04/2010,170.8,170.8,0.2(0.12 %),48209100,"1,681,314,200,000",1090800,"47,040,660,000",171.27,173.1,170.6
08/04/2010,170.6,170.6,2.4(1.43 %),50177900,"1,751,960,800,000",971700,"39,670,800,000",168.44,171.4,168.4
07/04/2010,168.2,168.2,1.5(0.90 %),40921800,"1,391,905,950,000",391200,"17,267,700,000",167.41,168.3,167.0
06/04/2010,166.7,166.7,-0.5(-0.30 %),39409800,"1,354,168,950,000",1072133,"46,410,195,900",167.7,168.4,166.2
05/04/2010,167.2,167.2,3.1(1.89 %),33452100,"1,113,093,050,000",1422000,"46,126,240,000",164.57,167.2,164.7
02/04/2010,164.1,164.1,0.3(0.18 %),24056000,"830,410,310,000",622600,"22,661,440,000",164.7,165.0,163.2
01/04/2010,163.8,163.8,3.2(1.99 %),21234300,"741,094,600,000",609300,"23,338,060,000",160.81,164.2,160.2
31/03/2010,160.6,160.6,-1.8(-1.11 %),21252200,"702,454,940,000",1210700,"47,980,600,000",162.01,163.4,160.4
30/03/2010,162.4,162.4,-1.4(-0.85 %),26625700,"864,864,080,000",1085600,"41,980,480,000",164.04,164.3,161.2
29/03/2010,163.8,163.8,0(0.00 %),24757100,"816,506,430,000",1370100,"51,385,610,000",163.88,164.9,163.3
26/03/2010,163.8,163.8,0.1(0.06 %),23277500,"777,132,070,000",807600,"34,561,620,000",163.86,164.9,161.8
25/03/2010,163.7,163.7,-4.5(-2.68 %),30111400,"956,125,100,000",858200,"30,288,430,000",169.1,169.3,162.4
24/03/2010,168.2,168.2,1.2(0.72 %),24232400,"836,252,380,000",788789,"27,851,942,500",166.74,168.7,166.7
23/03/2010,167.0,167.0,-1.4(-0.83 %),28233500,"882,416,170,000",1651000,"56,888,500,000",168.45,168.6,165.9
22/03/2010,168.4,168.4,-1.5(-0.88 %),25307000,"848,096,250,000",952100,"43,183,310,000",169.86,170.2,167.7
19/03/2010,169.9,169.9,-0.7(-0.41 %),25667200,"852,687,040,000",847900,"28,586,760,000",170.91,171.4,168.8
18/03/2010,170.6,170.6,2.4(1.43 %),28429800,"973,365,730,000",1258600,"34,712,200,000",168.27,170.7,166.8
17/03/2010,168.2,168.2,-0.5(-0.30 %),29631700,"999,475,430,000",437205,"14,603,363,500",168.85,170.8,166.2
16/03/2010,168.7,168.7,-4.6(-2.65 %),39414200,"1,324,990,000,000",872511,"31,066,584,600",173.44,175.1,168.7
15/03/2010,173.3,173.3,-0.2(-0.12 %),35175500,"1,189,683,130,000",681998,"19,796,958,000",173.9,178.1,173.3
12/03/2010,173.5,173.5,2(1.17 %),30530900,"999,241,570,000",905500,"30,197,870,000",172.01,174.0,171.3
11/03/2010,171.5,171.5,-0.6(-0.35 %),26565900,"911,538,220,000",666210,"26,175,579,000",172.23,173.3,170.4
10/03/2010,172.1,172.1,-0.6(-0.35 %),37156000,"1,239,871,590,000",1114100,"45,314,080,000",173.21,173.9,170.8
09/03/2010,172.7,172.7,1.5(0.88 %),32742500,"1,128,778,670,000",449000,"13,249,600,000",171.71,172.9,170.7
08/03/2010,171.2,171.2,1(0.59 %),28620700,"925,586,510,000",268116,"7,717,386,400",169.19,171.6,169.3
05/03/2010,170.2,170.2,1.8(1.07 %),31229700,"1,108,201,370,000",380700,"15,855,600,000",168.64,170.4,167.7
04/03/2010,168.4,168.4,-1.8(-1.06 %),28749500,"960,447,980,000",785500,"24,320,030,000",170.31,171.9,167.4
03/03/2010,170.2,170.2,4.8(2.90 %),32534800,"1,082,436,260,000",400300,"12,659,050,000",165.67,170.3,165.7
02/03/2010,165.4,165.4,-0.9(-0.54 %),24663100,"807,954,010,000",654600,"14,767,600,000",166.75,168.0,164.1
01/03/2010,166.3,166.3,3.9(2.40 %),19089100,"615,803,740,000",403600,"13,822,470,000",163.03,166.3,162.8
26/02/2010,162.4,162.4,0.1(0.06 %),12878000,"401,658,730,000",1060700,"36,668,970,000",162.29,164.1,161.6
25/02/2010,162.3,162.3,-0.5(-0.31 %),12887100,"409,237,170,000",135500,"4,250,050,000",162.57,163.9,161.7
24/02/2010,162.8,162.8,1.2(0.74 %),11365200,"364,496,200,000",333500,"10,121,650,000",161.54,162.8,158.6
23/02/2010,161.6,161.6,-4(-2.42 %),10173400,"321,931,870,000",252000,"7,569,500,000",165.58,165.6,160.2
22/02/2010,165.6,165.6,0.9(0.55 %),8578500,"284,534,630,000",431500,"13,291,600,000",165.87,169.3,164.6
12/02/2010,164.7,164.7,1.4(0.86 %),7800700,"246,604,370,000",206500,"7,649,750,000",163.26,166.0,163.3
11/02/2010,163.3,163.3,2.3(1.43 %),10390200,"325,693,060,000",127000,"4,067,400,000",161.17,164.1,161.2
10/02/2010,161.0,161.0,1.5(0.94 %),8543700,"279,260,610,000",192700,"6,070,620,000",158.72,161.2,158.7
09/02/2010,159.5,159.5,-1.6(-0.99 %),12343600,"392,405,090,000",1035000,"34,402,920,000",161.3,161.4,159.5
08/02/2010,161.1,161.1,-0.7(-0.43 %),10296700,"328,523,570,000",722000,"21,296,500,000",162.2,162.5,160.1
05/02/2010,161.8,161.8,-2.9(-1.76 %),16371300,"509,357,000,000",510300,"14,871,850,000",164.77,164.5,161.2
04/02/2010,164.7,164.7,2.8(1.73 %),16238600,"532,218,120,000",646785,"20,185,838,000",161.94,164.8,160.2
03/02/2010,161.9,161.9,1(0.62 %),12633900,"436,920,050,000",292600,"12,286,960,000",160.99,162.0,160.2
02/02/2010,160.9,160.9,-0.3(-0.19 %),13313100,"432,324,670,000",788400,"25,924,410,000",161.3,162.6,160.8
01/02/2010,161.2,161.2,0.8(0.50 %),11988700,"385,019,840,000",1121184,"35,743,102,400",160.36,161.6,159.1
29/01/2010,160.4,160.4,1.1(0.69 %),14979300,"489,211,200,000",1296900,"34,891,330,000",159.28,160.5,156.1
28/01/2010,159.3,159.3,-1.6(-0.99 %),13886400,"441,642,240,000",340800,"11,753,980,000",161.0,161.4,157.9
27/01/2010,160.9,160.9,-4.6(-2.78 %),17888000,"578,261,360,000",681300,"22,040,040,000",166.26,167.7,160.2
26/01/2010,165.5,165.5,8.2(5.21 %),19794400,"623,558,670,000",329500,"9,341,600,000",157.34,165.5,157.3
25/01/2010,157.3,157.3,-0.3(-0.19 %),13657700,"416,448,620,000",765666,"23,439,234,000",157.67,157.7,155.6
22/01/2010,157.6,157.6,0(0.00 %),18746500,"572,102,460,000",592000,"24,389,870,000",157.53,157.6,153.7
21/01/2010,157.6,157.6,-3.5(-2.17 %),23071700,"752,344,710,000",772000,"29,795,800,000",161.07,161.1,154.6
20/01/2010,161.1,161.1,-4.8(-2.89 %),17642400,"559,011,570,000",392900,"16,350,200,000",165.85,167.4,160.8
19/01/2010,165.9,165.9,1.4(0.85 %),18735000,"636,563,130,000",655982,"24,180,439,200",164.5,166.9,164.1
18/01/2010,164.5,164.5,-6.9(-4.03 %),22006800,"719,104,190,000",507600,"16,168,900,000",171.69,172.3,164.5
15/01/2010,171.4,171.4,-4.3(-2.45 %),18486600,"639,587,710,000",1810900,"51,878,320,000",176.11,177.1,171.1
14/01/2010,175.7,175.7,1.4(0.80 %),28841900,"1,000,947,540,000",452400,"18,650,000,000",174.3,177.2,174.3
13/01/2010,174.3,174.3,3.7(2.17 %),34716500,"1,185,354,820,000",572000,"21,709,400,000",170.56,175.6,164.9
12/01/2010,170.6,170.6,-6.4(-3.62 %),27029400,"966,289,800,000",579400,"23,547,540,000",177.44,178.1,168.8
11/01/2010,177.0,177.0,-2.8(-1.56 %),24087600,"894,231,770,000",573500,"19,387,350,000",180.42,182.0,176.3
08/01/2010,179.8,179.8,1.8(1.01 %),40204000,"1,510,668,030,000",3641300,"183,613,510,000",179.76,186.0,175.7
07/01/2010,178.0,178.0,-1.6(-0.89 %),36192200,"1,308,714,700,000",493500,"23,117,600,000",180.82,182.5,177.9
06/01/2010,179.6,179.6,-3.7(-2.02 %),40892900,"1,563,780,000,000",680400,"20,234,830,000",184.78,185.5,179.6
05/01/2010,183.3,183.3,3.5(1.95 %),36438200,"1,300,467,780,000",838500,"28,721,070,000",181.29,187.6,181.3
04/01/2010,179.8,179.8,11.6(6.90 %),26326800,"864,071,680,000",535400,"15,480,020,000",168.58,179.8,168.6
31/12/2009,168.2,168.2,3.3(2.00 %),30433800,"1,054,795,440,000",1291300,"38,984,010,000",165.6,170.2,165.6
30/12/2009,164.9,164.9,4.8(3.00 %),26870600,"895,146,000,000",2193357,"83,528,239,300",160.16,165.0,160.0
29/12/2009,160.1,160.1,-1.7(-1.05 %),21931500,"721,605,110,000",951500,"32,917,320,000",161.79,163.4,159.8
28/12/2009,161.8,161.8,-0.2(-0.12 %),25024900,"831,318,840,000",1670817,"58,001,845,100",162.72,164.7,161.0
25/12/2009,162.0,162.0,5(3.18 %),20771100,"600,923,760,000",555920,"16,003,140,000",156.84,162.2,156.8
24/12/2009,157.0,157.0,3.7(2.41 %),22107100,"648,772,410,000",1027245,"28,383,146,000",153.59,157.1,151.4
23/12/2009,153.3,153.3,3.8(2.54 %),21746200,"607,728,450,000",922400,"26,811,950,000",149.52,153.6,148.0
22/12/2009,149.5,149.5,-0.8(-0.53 %),23797100,"660,281,780,000",777450,"22,835,555,000",151.5,153.6,149.5
21/12/2009,150.3,150.3,7(4.88 %),13629300,"374,453,470,000",1227100,"32,331,050,000",143.49,150.5,143.5
18/12/2009,143.3,143.3,5.1(3.69 %),14554900,"395,544,780,000",972200,"20,203,130,000",138.28,143.8,137.6
17/12/2009,138.2,138.2,0.7(0.51 %),18045500,"443,177,430,000",1332700,"36,370,050,000",137.1,138.3,133.4
16/12/2009,137.5,137.5,-6.1(-4.25 %),11707700,"301,722,180,000",2570300,"61,178,640,000",143.55,144.1,137.3
15/12/2009,143.6,143.6,-3.4(-2.31 %),12268800,"335,132,020,000",2024566,"54,209,310,600",147.46,149.2,143.6
14/12/2009,147.0,147.0,7(5.00 %),16758600,"461,270,070,000",1118400,"35,277,850,000",139.23,147.1,138.7
11/12/2009,140.0,140.0,-4.5(-3.11 %),14970200,"385,155,710,000",2599284,"60,474,886,400",144.5,145.5,139.2
10/12/2009,144.5,144.5,-3.4(-2.30 %),15068100,"430,097,650,000",1333500,"40,063,380,000",147.94,150.4,143.8
09/12/2009,147.9,147.9,-7.5(-4.83 %),16982600,"482,608,000,000",1740400,"47,254,830,000",155.48,155.6,147.6
08/12/2009,155.4,155.4,-4.7(-2.94 %),12920700,"445,736,660,000",796121,"28,332,386,600",160.12,160.9,155.4
07/12/2009,160.1,160.1,0.7(0.44 %),12578200,"443,284,400,000",3032800,"159,097,810,000",158.96,160.7,158.5
04/12/2009,159.4,159.4,0.4(0.25 %),12067300,"413,551,740,000",1253200,"38,920,000,000",159.01,160.6,158.0
03/12/2009,159.0,159.0,-1(-0.62 %),17752600,"596,644,430,000",1009800,"48,694,550,000",160.11,162.0,157.0
02/12/2009,160.0,160.0,-8.7(-5.16 %),20150800,"701,216,050,000",3487500,"125,517,510,000",172.36,172.4,159.3
01/12/2009,168.7,168.7,6.8(4.20 %),20331300,"704,359,940,000",718500,"17,158,350,000",164.57,169.3,163.9
30/11/2009,161.9,161.9,6.5(4.18 %),21097900,"676,366,770,000",617200,"21,138,490,000",155.0,161.9,154.7
27/11/2009,155.4,155.4,0.2(0.13 %),38303900,"1,261,057,950,000",2041300,"63,148,300,000",152.83,162.8,146.3
26/11/2009,155.2,155.2,-9.7(-5.88 %),16319900,"563,321,710,000",1986600,"76,166,030,000",162.52,162.1,155.2
25/11/2009,164.9,164.9,-10.3(-5.88 %),21783600,"800,648,230,000",1631300,"64,633,750,000",175.15,175.2,164.7
24/11/2009,175.2,175.2,-3.8(-2.12 %),18444500,"721,815,640,000",1190166,"49,748,405,600",179.15,180.8,175.2
23/11/2009,179.0,179.0,-6(-3.24 %),20960400,"903,860,360,000",0,0,184.79,186.0,178.0
20/11/2009,184.8,184.8,-0.9(-0.48 %),23613500,"951,274,580,000",817500,"35,143,550,000",185.67,188.0,184.4
19/11/2009,185.7,185.7,0.5(0.27 %),25838700,"1,051,067,570,000",755704,"27,663,586,800",185.24,185.5,180.8
18/11/2009,185.2,185.2,2.5(1.37 %),25222200,"1,059,427,950,000",995900,"44,286,950,000",183.44,185.5,180.8
17/11/2009,182.7,182.7,-0.5(-0.27 %),21021200,"843,724,070,000",948100,"45,789,170,000",183.28,186.1,182.2
16/11/2009,183.2,183.2,-0.4(-0.22 %),24397400,"1,027,178,760,000",921900,"49,471,210,000",183.69,185.8,182.8
13/11/2009,183.6,183.6,-0.8(-0.43 %),21550400,"923,612,190,000",1226196,"49,813,577,200",184.4,185.0,181.7
12/11/2009,184.4,184.4,1.8(0.99 %),22134000,"906,000,000,000",972700,"48,119,360,000",182.93,186.3,182.9
11/11/2009,182.6,182.6,5.3(2.99 %),26861200,"1,109,635,570,000",1126500,"51,391,960,000",177.31,183.4,176.9
10/11/2009,177.3,177.3,-4.5(-2.48 %),23998200,"956,925,000,000",1039197,"45,864,626,200",182.34,184.2,175.4
09/11/2009,181.8,181.8,-7.3(-3.86 %),20139800,"811,616,330,000",912000,"39,569,970,000",187.76,190.3,181.4
06/11/2009,189.1,189.1,-1.2(-0.63 %),33644500,"1,468,787,160,000",999800,"44,806,040,000",190.82,197.9,189.0
05/11/2009,190.3,190.3,5.3(2.86 %),30910000,"1,266,601,900,000",1316500,"63,914,170,000",185.22,190.8,185.3
04/11/2009,185.0,185.0,1.9(1.04 %),36155100,"1,434,372,280,000",843600,"40,563,470,000",182.37,187.0,181.5
03/11/2009,183.1,183.1,-4.9(-2.61 %),31842700,"1,240,121,560,000",1808800,"80,003,530,000",187.16,189.6,180.7
02/11/2009,188.0,188.0,-11.4(-5.72 %),30285100,"1,236,877,250,000",2093000,"92,700,880,000",198.53,190.5,186.9
30/10/2009,199.4,199.4,3.3(1.68 %),40652400,"1,743,420,800,000",964800,"42,399,920,000",195.55,204.0,195.6
29/10/2009,196.1,196.1,-7.4(-3.64 %),37538200,"1,577,534,250,000",4517000,"170,173,780,000",202.74,202.8,192.8
28/10/2009,203.5,203.5,-0.9(-0.44 %),35453600,"1,587,240,150,000",2292800,"97,590,010,000",204.42,206.8,202.2
